SrcName,Time,Message
0024,908.26553276,1
000B,908.36585226,1
0015,908.36596153,1
002E,908.36600551,1
0023,908.46624679,1
001E,908.46635299,1
0026,918.08635864,1
002B,919.89022971,1
0031,921.59397120,1
000D,922.29557260,1
0001,922.89704963,1
0024,923.29801906,1
000B,923.39833111,1
0002,923.39846879,1
0011,923.39851244,1
000A,923.39855048,1
001D,923.49888149,1
0026,932.81773756,1
002B,934.62156197,1
0031,936.42539827,1
000D,937.22718105,1
0001,937.72829449,1
0024,938.32973707,1
000B,938.43004454,1
0002,938.43015848,1
000F,938.43020157,1
0030,938.43023898,1
001E,938.53053147,1
0026,947.84928326,1
002B,949.95357320,1
0031,951.35654522,1
000D,952.05826063,1
0001,952.65947402,1
0024,953.26168356,1
000B,953.46228663,1
0015,953.46238759,1
0011,953.46242451,1
001B,953.46246348,1
001D,953.46249351,1
0026,962.78143192,1
002B,964.68545483,1
0031,966.18872748,1
000D,966.99043408,1
0001,967.79231920,1
0024,968.29350194,1
000B,968.39381192,1
001F,968.39390734,1
0002,968.49415154,1
002F,968.49425800,1
0007,968.49429548,1
001E,968.49432807,1
0026,977.81274573,1
002B,979.51618933,1
0031,981.01928842,1
000D,982.12178985,1
0001,982.72319601,1
0024,983.22434573,1
000B,983.42481956,1
0008,983.42490959,1
0015,983.42494724,1
0002,983.42498000,1
0021,983.52516373,1
002D,983.52526215,1
0026,992.54320496,1
002B,994.24693119,1
0031,995.85024776,1
000D,997.05285035,1
0001,997.85459965,1
0024,998.15532234,1
000B,998.35593040,1
001F,998.45624221,1
0015,998.45635441,1
0002,998.45639825,1
0021,998.45643687,1
0013,998.55672312,1
001D,998.55683360,1
0026,1007.27444620,1
002B,1009.47896292,1
0031,1010.68158730,1
000D,1011.88403400,1
0001,1012.78589168,1
0024,1013.18702496,1
000B,1013.38765269,1
001F,1013.48799096,1
0015,1013.48810744,1
0002,1013.48815162,1
002E,1013.48818920,1
0014,1013.48822642,1
0025,1013.58847080,1
002D,1013.58855417,1
0026,1022.30593737,1
002B,1024.31005677,1
0031,1025.91339384,1
000D,1026.71502565,1
0001,1027.71709828,1
0024,1028.11805662,1
000B,1028.41867186,1
001F,1028.41876394,1
0015,1028.51904609,1
002F,1028.51916076,1
0011,1028.51920415,1
0023,1028.51924342,1
0026,1037.23719453,1
002B,1039.04099892,1
0031,1040.74452268,1
000D,1041.94718943,1
0001,1042.64874033,1
0024,1043.14977941,1
000B,1043.35033145,1
001F,1043.45063053,1
0015,1043.55089249,1
0002,1043.55099418,1
002E,1043.55103182,1
0014,1043.55106471,1
000A,1043.55109647,1
002D,1043.65140547,1
0026,1051.96817379,1
002B,1053.77188627,1
0031,1055.47525920,1
000D,1056.77811369,1
0001,1057.47967689,1
0024,1058.08115774,1
000B,1058.38199849,1
001F,1058.48231402,1
0015,1058.48242771,1
0002,1058.48247137,1
002F,1058.58271415,1
0021,1058.58282587,1
0020,1058.58286261,1
0019,1058.58289369,1
0026,1066.69912502,1
002B,1069.00363273,1
0031,1070.30634093,1
000D,1071.70943026,1
0001,1072.41114541,1
0024,1073.01266333,1
000B,1073.31342004,1
001F,1073.41372246,1
0015,1073.51401049,1
0008,1073.51411904,1
0002,1073.51415645,1
002E,1073.61441916,1
002A,1073.61453203,1
0013,1073.61456796,1
0019,1073.61460005,1
0026,1081.73055460,1
002B,1083.83464468,1
0031,1085.53798504,1
000D,1086.54027026,1
0001,1087.34209101,1
0024,1087.94358588,1
000B,1088.24432809,1
001F,1088.44491845,1
0008,1088.54522220,1
0002,1088.54533887,1
002E,1088.54538149,1
000F,1088.64563870,1
001B,1088.64575337,1
0027,1088.64579006,1
0026,1096.66195423,1
002B,1098.56583351,1
0031,1100.26937139,1
000D,1101.37179042,1
0001,1102.17365323,1
0024,1102.87531715,1
000B,1103.27628761,1
001F,1103.47683737,1
0015,1103.47691818,1
0008,1103.57716484,1
0002,1103.57727402,1
0029,1103.67753604,1
0025,1103.67762260,1
0026,1111.69304014,1
002B,1113.29624594,1
0031,1115.09998889,1
000D,1116.30235419,1
0001,1117.10419249,1
0024,1117.80580469,1
000B,1118.20670422,1
001F,1118.40724998,1
0015,1118.50759494,1
0008,1118.60786594,1
0002,1118.60797103,1
002A,1118.60804019,1
0021,1118.60807434,1
0030,1118.70830014,1
002D,1118.70838328,1
0026,1126.42421678,1
002B,1128.52864923,1
0031,1129.93169103,1
000D,1131.13430141,1
0001,1131.93618815,1
0024,1132.73803513,1
000B,1133.23929386,1
001F,1133.43989837,1
0015,1133.54007635,1
0008,1133.64035542,1
0002,1133.64046288,1
002A,1133.64050110,1
001B,1133.64053421,1
0020,1133.64056701,1
0005,1133.74088222,1
0026,1141.45639021,1
002B,1143.26010145,1
0031,1144.66312223,1
000D,1145.96597587,1
0001,1147.06816159,1
0024,1147.66962802,1
000B,1148.17099220,1
001F,1148.37156218,1
0015,1148.57212771,1
0008,1148.57222453,1
0002,1148.67248003,1
002A,1148.67260148,1
0011,1148.67264533,1
0018,1148.67268346,1
002D,1148.77303082,1
0026,1156.48876672,1
002B,1158.09219093,1
0031,1159.49507091,1
000D,1160.79785009,1
0001,1162.00073177,1
0024,1162.70221779,1
000B,1163.10319063,1
001F,1163.40396666,1
0015,1163.50427337,1
0008,1163.60451049,1
0002,1163.60468437,1
0014,1163.70489056,1
000A,1163.70497975,1
0026,1171.21980829,1
002B,1172.82305224,1
0031,1174.72706585,1
000D,1175.62939933,1
0001,1176.83195669,1
0024,1177.63375750,1
000B,1178.13493507,1
001F,1178.33551561,1
0015,1178.53608561,1
0008,1178.63638052,1
0002,1178.63649501,1
001B,1178.73679411,1
0014,1178.73690683,1
0020,1178.73694455,1
0005,1178.73697757,1
0026,1185.85138636,1
002B,1188.15613779,1
0031,1189.55901530,1
000D,1190.76171158,1
0001,1191.76404814,1
0024,1192.56576861,1
000B,1193.06707906,1
001F,1193.36788675,1
0015,1193.56849190,1
0008,1193.66880784,1
002F,1193.66892476,1
0011,1193.76921330,1
0020,1193.76932357,1
0005,1193.76936096,1
0026,1200.88362391,1
002B,1202.88779276,1
0031,1204.29077609,1
000D,1205.59360504,1
0001,1206.59574401,1
0024,1207.49767552,1
000B,1207.99890817,1
001F,1208.29967055,1
0015,1208.50027474,1
0008,1208.70084485,1
002F,1208.70093817,1
0002,1208.70097407,1
0016,1208.70100509,1
0014,1208.80131462,1
0005,1208.80143501,1
0026,1215.91567233,1
002B,1217.61936183,1
0031,1219.12250546,1
000D,1220.42547168,1
0001,1221.42781115,1
0024,1222.43013291,1
000B,1222.93138112,1
001F,1223.23218439,1
0015,1223.53303349,1
0008,1223.63335572,1
002F,1223.63353155,1
0002,1223.73380065,1
001B,1223.73392339,1
0014,1223.73396013,1
001E,1223.83424342,1
0026,1230.64821678,1
002B,1232.35176169,1
0031,1233.85504535,1
000D,1235.25803310,1
0001,1236.56093188,1
0024,1237.36288462,1
000B,1237.86415905,1
001F,1238.26511337,1
0015,1238.46566575,1
0008,1238.66622397,1
002F,1238.66632685,1
002A,1238.66636469,1
0002,1238.76661606,1
001B,1238.76671138,1
0028,1238.76675456,1
0030,1238.76679401,1
000C,1238.86713805,1
0026,1245.37982440,1
002B,1247.08341604,1
0031,1248.68674112,1
000D,1250.49047989,1
0001,1251.49268757,1
0024,1252.19427953,1
000B,1252.89598996,1
001F,1253.29690545,1
0015,1253.39721141,1
0008,1253.59773894,1
002F,1253.69803679,1
002A,1253.69814761,1
0002,1253.69819107,1
002E,1253.79842900,1
0011,1253.79851398,1
0030,1253.79854972,1
000A,1253.79858192,1
0026,1260.01066157,1
002B,1261.81429487,1
0031,1263.91851905,1
000D,1265.32138237,1
0001,1266.32366244,1
0024,1267.12545209,1
000B,1267.82712331,1
001F,1268.22809821,1
0015,1268.52890369,1
0008,1268.62922345,1
002F,1268.72951859,1
002A,1268.72963017,1
0002,1268.72966828,1
002E,1268.72971215,1
001B,1268.82995668,1
0009,1268.83005151,1
000E,1268.83008759,1
001E,1268.83011992,1
0026,1274.74159438,1
002B,1277.14641607,1
0031,1278.64943722,1
000D,1280.15258651,1
0001,1281.15478894,1
0024,1281.95666389,1
000B,1282.65819098,1
001F,1283.25951016,1
0015,1283.46009313,1
0008,1283.66064688,1
002F,1283.66073340,1
002A,1283.76098925,1
0002,1283.76111758,1
002E,1283.76116086,1
0011,1283.76119956,1
0014,1283.86139902,1
0029,1283.86149759,1
0004,1283.86152950,1
0026,1289.77367006,1
002B,1291.87835599,1
0031,1293.48182719,1
000D,1294.88484111,1
0001,1296.08738959,1
0024,1296.88939643,1
000B,1297.59098751,1
001F,1298.19240151,1
0015,1298.39298743,1
0008,1298.59357368,1
002F,1298.69390497,1
002A,1298.79406816,1
0002,1298.79417201,1
002E,1298.79420779,1
0011,1298.79423987,1
0021,1298.89451089,1
0013,1298.89461710,1
001E,1298.89465621,1
0026,1304.80623624,1
002B,1306.60998219,1
0031,1308.21331011,1
000D,1309.71647398,1
0001,1310.91890200,1
0024,1312.02130610,1
000B,1312.52256813,1
001F,1313.12404807,1
0015,1313.42485178,1
0008,1313.62542759,1
002F,1313.72576100,1
002A,1313.72592715,1
0002,1313.82610073,1
002E,1313.82624999,1
0011,1313.82629110,1
0016,1313.82635888,1
0013,1313.92663515,1
000E,1313.92674135,1
002D,1313.92677946,1
0026,1319.43830565,1
002B,1321.34249948,1
0031,1323.44691539,1
000D,1324.54937374,1
0001,1325.75203246,1
0024,1326.85438635,1
000B,1327.65616730,1
001F,1328.05713403,1
0015,1328.45812174,1
0008,1328.65876862,1
002F,1328.75911216,1
002A,1328.75923136,1
0002,1328.75927636,1
002E,1328.85948690,1
0011,1328.85957664,1
0021,1328.85961459,1
0020,1328.85964881,1
0004,1328.95989582,1
0006,1328.96001205,1
0026,1334.47072890,1
002B,1336.67534209,1
0031,1338.27871173,1
000D,1339.68166551,1
0001,1340.88420526,1
0024,1341.78620668,1
000B,1342.48775208,1
001F,1342.98897729,1
0015,1343.39002477,1
0008,1343.69080865,1
002F,1343.79111472,1
002A,1343.79123091,1
0002,1343.79127444,1
002E,1343.79131263,1
0011,1343.89155061,1
0021,1343.89164572,1
001A,1343.89168220,1
0018,1343.89174042,1
001C,1343.99205596,1
0026,1349.50291137,1
002B,1351.40683235,1
0031,1353.01010262,1
000D,1354.51322225,1
0001,1355.81617275,1
0024,1356.61795044,1
000B,1357.41977815,1
001F,1357.92115611,1
0015,1358.42237937,1
0008,1358.62299170,1
002F,1358.82361000,1
002A,1358.82370931,1
002E,1358.82377768,1
0011,1358.82380964,1
0021,1358.92404177,1
0014,1358.92414488,1
0019,1358.92418044,1
001E,1358.92421286,1
0026,1364.43507590,1
002B,1366.13876631,1
0031,1367.74197343,1
000D,1369.24494236,1
0001,1370.64796878,1
0024,1371.54985526,1
000B,1372.35165956,1
001F,1373.05361136,1
0015,1373.35438661,1
0008,1373.65513836,1
002F,1373.75543489,1
002A,1373.75554963,1
0002,1373.85586007,1
002E,1373.85595678,1
0011,1373.85599450,1
0021,1373.85602741,1
0028,1373.95622568,1
001A,1373.95632883,1
0018,1373.95636114,1
002D,1373.95638894,1
0026,1379.16707278,1
002B,1381.37174490,1
0031,1382.47416639,1
000D,1384.07760470,1
0001,1385.48056624,1
0024,1386.68309413,1
000B,1387.18429888,1
001F,1387.98608007,1
0015,1388.28681876,1
0008,1388.58762452,1
002F,1388.78821595,1
0002,1388.88849621,1
002E,1388.88858470,1
0011,1388.88862217,1
0021,1388.88865344,1
001B,1388.88868359,1
000F,1388.98892099,1
0018,1388.98902731,1
0006,1388.98906579,1
0026,1394.19926125,1
002B,1396.20331967,1
0031,1397.70647399,1
000D,1398.80879351,1
0001,1400.21188512,1
0024,1401.61484038,1
000B,1402.31628242,1
001F,1402.91768797,1
0015,1403.41894814,1
0008,1403.61955792,1
002F,1403.71986698,1
002A,1403.82013459,1
0002,1403.82024212,1
002E,1403.92044821,1
0011,1403.92054072,1
0021,1403.92057830,1
0016,1403.92061150,1
0030,1404.02085348,1
0025,1404.02096314,1
002C,1404.02100097,1
0026,1409.23150593,1
002B,1410.93508633,1
0031,1412.53828906,1
000D,1414.04164273,1
0001,1415.04379666,1
0024,1416.44672249,1
000B,1417.24856054,1
001F,1417.84993730,1
0015,1418.35108738,1
0008,1418.65189013,1
002F,1418.75224758,1
002A,1418.85255844,1
0002,1418.85268053,1
002E,1418.85271310,1
0021,1418.95291187,1
0016,1418.95301211,1
0019,1419.05324519,1
000C,1419.05335393,1
0026,1423.96307369,1
002B,1425.66671727,1
0031,1427.27010046,1
000D,1428.87334762,1
0001,1430.17529204,1
0024,1431.27685494,1
000B,1432.17830419,1
001F,1432.77927514,1
0015,1433.28008446,1
0008,1433.58093072,1
002F,1433.78152386,1
002A,1433.78162763,1
0002,1433.88189253,1
002E,1433.88200567,1
0021,1433.98221357,1
001B,1433.98233559,1
0028,1433.98236888,1
0019,1433.98239720,1
001E,1434.08267720,1
0003,1434.08278074,1
0026,1438.69182161,1
002B,1440.39531537,1
0031,1441.99879151,1
000D,1443.60201674,1
0001,1445.00496941,1
0024,1446.10738431,1
000B,1447.00944944,1
001F,1447.81108798,1
0015,1448.21223119,1
0008,1448.61321743,1
002F,1448.81380212,1
002A,1448.81390536,1
0002,1448.91416811,1
002E,1448.91426438,1
0011,1448.91430722,1
001B,1449.01455161,1
0016,1449.01468792,1
0020,1449.01472681,1
001E,1449.01475948,1
0003,1449.11505989,1
0026,1453.32426803,1
002B,1455.12824168,1
0031,1457.33301505,1
000D,1458.33525343,1
0001,1459.83860932,1
0024,1460.94107251,1
000B,1461.84304005,1
001F,1462.74481928,1
0015,1463.24617367,1
0008,1463.54696551,1
002F,1463.74756966,1
002A,1463.84789809,1
0002,1463.94818129,1
002E,1463.94826935,1
0021,1463.94830670,1
0016,1464.04854466,1
0020,1464.04865015,1
0019,1464.04868659,1
0027,1464.04874809,1
002C,1464.04878020,1
0026,1468.05685431,1
002B,1470.36146458,1
0031,1472.06509486,1
000D,1473.56844776,1
0001,1474.57059823,1
0024,1475.77381424,1
000B,1477.07600703,1
001F,1477.67687172,1
0015,1478.17758580,1
0008,1478.47807949,1
002F,1478.77858210,1
002A,1478.87877565,1
0002,1478.97895217,1
0011,1478.97900862,1
001B,1478.97902649,1
0016,1478.97904193,1
0030,1479.07916764,1
001E,1479.07923778,1
0005,1479.07925497,1
0026,1483.08619069,1
002B,1485.09039964,1
0031,1486.89425642,1
000D,1488.29713716,1
0001,1489.80034440,1
0024,1491.00280632,1
000B,1491.90460910,1
001F,1492.60606979,1
0015,1493.10734658,1
0008,1493.50830564,1
002F,1493.80901593,1
002A,1493.90932743,1
0002,1494.00957172,1
002E,1494.00966144,1
001B,1494.00969876,1
0016,1494.00973133,1
0019,1494.00976244,1
0018,1494.11000123,1
0027,1494.11010488,1
000A,1494.11014110,1
0026,1498.11825419,1
002B,1499.82178779,1
0031,1501.62564639,1
000D,1503.62972914,1
0001,1504.63197641,1
0024,1505.83456407,1
000B,1506.83666016,1
001F,1507.53802029,1
0015,1508.13944617,1
0008,1508.54032445,1
002F,1508.74083533,1
002A,1508.94134819,1
0002,1508.94145702,1
002E,1509.04164052,1
001B,1509.04173768,1
0019,1509.04177581,1
000F,1509.04180866,1
0005,1509.14200371,1
0026,1512.74921289,1
002B,1515.15413557,1
0031,1516.95800568,1
000D,1518.46111322,1
0001,1519.76381205,1
0024,1520.66568732,1
000B,1521.66779537,1
001F,1522.46952703,1
0015,1523.07088182,1
0008,1523.47184093,1
002F,1523.67241626,1
002A,1523.87297605,1
0002,1523.97326722,1
0011,1524.07355116,1
0021,1524.07365559,1
0019,1524.07369198,1
0018,1524.07372492,1
0013,1524.17400936,1
000C,1524.17412776,1
0026,1527.78146435,1
002B,1529.78553303,1
0031,1531.68952801,1
000D,1533.19262727,1
0001,1534.59555561,1
0024,1535.89832237,1
000B,1536.49967669,1
001F,1537.30143735,1
0015,1538.00296126,1
0008,1538.40401972,1
002F,1538.70479614,1
002A,1538.90537983,1
0002,1539.00570486,1
0019,1539.10597611,1
0014,1539.10607944,1
001E,1539.10611631,1
0005,1539.10614853,1
0006,1539.20640595,1
0026,1542.81349899,1
002B,1544.51694949,1
0031,1546.42083440,1
000D,1547.92402262,1
0001,1549.42708090,1
0024,1550.72998630,1
000B,1551.63190529,1
001F,1552.23321608,1
0015,1552.93477275,1
0008,1553.43589733,1
002F,1553.63655853,1
002A,1553.93736239,1
0002,1554.03769738,1
0011,1554.03781036,1
001B,1554.03785456,1
0016,1554.13799638,1
0014,1554.13809086,1
0009,1554.13812320,1
0013,1554.13815127,1
0023,1554.23842795,1
0026,1557.54509136,1
002B,1559.84976164,1
0031,1561.15258390,1
000D,1563.15652664,1
0001,1564.15868476,1
0024,1565.56163770,1
000B,1566.56380368,1
001F,1567.26529508,1
0015,1567.86674855,1
0008,1568.36805512,1
002F,1568.66884504,1
002A,1568.86957781,1
0002,1569.07016410,1
0011,1569.07025227,1
001B,1569.07028878,1
0019,1569.07032125,1
0018,1569.17057675,1
001A,1569.17069266,1
0003,1569.17073449,1
002D,1569.17077203,1
0026,1572.57771383,1
002B,1574.58180618,1
0031,1576.38552901,1
000D,1577.98888357,1
0001,1579.39179954,1
0024,1580.39408328,1
000B,1581.39652407,1
001F,1582.19838135,1
0015,1582.79986077,1
0008,1583.30110753,1
002F,1583.70220744,1
002A,1583.90279156,1
0002,1584.00310277,1
0011,1584.10339533,1
0021,1584.10349836,1
0016,1584.10353521,1
0019,1584.10356725,1
0014,1584.20386727,1
0013,1584.20397718,1
0023,1584.20401449,1
0026,1587.51067329,1
002B,1589.31450728,1
0031,1591.11837878,1
000D,1592.82206880,1
0001,1594.22520070,1
0024,1595.62827926,1
000B,1596.32977880,1
001F,1597.13170534,1
0015,1597.73312199,1
0008,1598.33447716,1
002F,1598.63529550,1
002A,1598.93617190,1
0002,1599.03648468,1
0011,1599.13677076,1
001B,1599.13688064,1
0019,1599.13691831,1
0014,1599.13695003,1
001A,1599.23719498,1
0025,1599.23730357,1
002D,1599.23734140,1
0026,1602.24363520,1
002B,1604.54863079,1
0031,1605.85163273,1
000D,1607.55544294,1
0001,1609.45939580,1
0024,1610.46161330,1
000B,1611.36358796,1
001F,1611.96512468,1
0015,1612.66675123,1
0008,1613.26810876,1
002F,1613.66915754,1
002A,1613.86973569,1
0002,1614.07031797,1
0021,1614.07040224,1
001B,1614.17065623,1
0019,1614.17077150,1
0014,1614.17081465,1
0030,1614.17085230,1
0029,1614.27114765,1
002D,1614.27124033,1
0026,1617.27740746,1
002B,1619.38166656,1
0031,1620.98509919,1
000D,1622.88908802,1
0001,1624.29216605,1
0024,1625.29439781,1
000B,1626.29666452,1
001F,1627.09854424,1
0015,1627.80024410,1
0008,1628.30132771,1
002F,1628.60210978,1
002A,1629.00312963,1
0002,1629.10335943,1
0021,1629.10344511,1
001B,1629.10348209,1
0016,1629.20375209,1
0014,1629.20394461,1
0030,1629.20398548,1
001E,1629.20401794,1
0027,1629.30425450,1
000A,1629.30433618,1
0026,1632.31061861,1
002B,1634.11439060,1
0031,1636.31901728,1
000D,1637.62198799,1
0001,1639.02519899,1
0024,1640.12758583,1
000B,1641.12990847,1
001F,1641.93185801,1
0015,1642.73362821,1
0008,1643.13474297,1
002F,1643.63591132,1
002A,1643.93658576,1
0021,1644.13707640,1
0002,1644.13717914,1
0011,1644.13722285,1
0016,1644.13726157,1
0014,1644.23744518,1
0030,1644.23755219,1
0020,1644.23758882,1
0025,1644.23762069,1
000A,1644.33786914,1
0026,1646.94325393,1
002B,1649.34829883,1
0031,1651.15211735,1
000D,1652.85555759,1
0001,1653.85767463,1
0024,1654.95985866,1
000B,1656.06224915,1
001F,1657.06439273,1
0015,1657.56552348,1
0008,1658.06674546,1
002F,1658.56796176,1
002A,1658.86880745,1
0021,1659.06938950,1
0002,1659.06949181,1
0011,1659.16975070,1
001B,1659.16986533,1
0016,1659.16995834,1
0014,1659.16999690,1
0030,1659.27022766,1
001A,1659.27032573,1
0027,1659.27035784,1
000C,1659.27038660,1
0026,1661.97590772,1
002B,1664.08014795,1
0031,1666.38514804,1
000D,1667.68789391,1
0001,1669.09082781,1
0024,1669.79243578,1
000B,1671.19538183,1
001F,1671.99744498,1
0015,1672.69893151,1
0008,1672.99969855,1
002F,1673.50096502,1
002A,1673.90203912,1
0021,1674.10262859,1
0002,1674.10271094,1
0011,1674.20296717,1
001B,1674.20308188,1
0016,1674.20315702,1
0014,1674.20319617,1
0030,1674.20323343,1
001E,1674.30347376,1
0013,1674.30355700,1
0023,1674.30359231,1
0026,1677.00897836,1
002B,1679.11337373,1
0031,1681.21785247,1
000D,1682.92144639,1
0001,1683.92369852,1
0024,1684.92597009,1
000B,1686.12872763,1
001F,1686.93048100,1
0015,1687.63194053,1
0008,1688.13322204,1
002F,1688.53422457,1
002A,1688.83561412,1
0021,1689.03625310,1
0002,1689.03634540,1
0011,1689.13660047,1
001B,1689.23692581,1
0014,1689.23702262,1
0030,1689.23705533,1
0018,1689.23708366,1
0029,1689.33731886,1
0005,1689.33740191,1
0006,1689.33743663,1
0026,1692.04317279,1
002B,1694.14755011,1
0031,1695.95143738,1
000D,1697.65505853,1
0001,1698.75736622,1
0024,1700.16036729,1
000B,1700.96227597,1
001F,1702.06470760,1
