SrcName,Time,Message
0019,439.93729244,1
0026,450.95898485,1
002F,450.95907502,1
0013,451.76075882,1
0031,452.46233458,1
0006,452.96351859,1
001B,453.46470037,1
0029,453.96619561,1
001D,454.36720561,1
0030,454.66802420,1
002B,454.96878239,1
0018,455.06913383,1
0021,455.06925360,1
0026,465.78955261,1
002F,465.88993252,1
0013,466.69160317,1
0031,467.39300099,1
0006,467.89417478,1
001B,468.49549076,1
0029,468.89651172,1
001D,469.39764511,1
0030,469.79871553,1
002B,470.09962307,1
0018,470.09971939,1
0026,480.71983905,1
002F,480.82024511,1
0013,481.62195387,1
0031,482.32342418,1
0006,483.02499219,1
001B,483.42602892,1
0029,484.02762536,1
001D,484.32838642,1
0030,484.82968596,1
002B,485.23065701,1
0018,485.23074177,1
000A,485.23078316,1
0026,495.65053545,1
002F,495.75092170,1
0013,496.55258065,1
0031,497.45436429,1
0006,497.95559340,1
001B,498.55694895,1
0029,498.95795528,1
001D,499.45904130,1
0030,499.75988127,1
002B,500.26104379,1
0018,500.36145397,1
0026,510.58179562,1
002F,510.68219455,1
0015,510.78250495,1
0013,511.68438012,1
0031,512.38602803,1
0006,513.08768160,1
001B,513.48862882,1
0029,513.98993516,1
001D,514.39096123,1
0030,514.89211860,1
002B,515.39317198,1
0018,515.39326599,1
0032,515.39330788,1
0026,525.51324885,1
002F,525.51334414,1
0015,525.91429908,1
0013,526.61583595,1
0031,527.41762308,1
0006,527.91885089,1
001B,528.62038588,1
0029,528.92121023,1
001D,529.42234583,1
0030,530.02377131,1
002B,530.52504762,1
0018,530.52514066,1
0019,530.52518377,1
0026,540.44380491,1
002F,540.44389693,1
0015,541.04521246,1
0013,541.64655253,1
0031,542.34799016,1
0006,543.04952348,1
001B,543.55058901,1
0029,544.05179910,1
001D,544.55302394,1
0030,545.05418298,1
002B,545.55530674,1
0018,545.65566773,1
0002,545.65576853,1
0026,555.37410476,1
0015,556.07577426,1
0013,556.77734675,1
0031,557.47890455,1
0006,557.98013342,1
001B,558.58154506,1
0029,559.08262307,1
001D,559.68396275,1
0030,560.18519569,1
002B,560.68636774,1
0018,560.68647407,1
0024,560.68651644,1
0026,570.30492618,1
002F,570.50552980,1
0015,571.20710320,1
0013,571.90873325,1
0031,572.40992711,1
0006,573.11201275,1
001B,573.51297434,1
0029,574.21454020,1
001D,574.71574661,1
0030,575.31715273,1
002B,575.81836723,1
0018,575.81845999,1
000D,575.81850377,1
000C,575.81854179,1
0026,585.23667362,1
002F,585.63770962,1
0015,586.23910874,1
0013,586.84048268,1
0031,587.44180843,1
0006,588.04324815,1
001B,588.64459336,1
0029,589.14569570,1
001D,589.84728391,1
0030,590.34854287,1
002B,590.64933651,1
0018,590.84991689,1
0024,590.95028692,1
000B,590.95040884,1
0026,600.16807611,1
002F,600.66925357,1
0015,601.17042961,1
0013,601.87198691,1
0006,603.07450098,1
001B,603.57572106,1
0029,604.27732663,1
001D,604.77854791,1
0030,605.27969814,1
002B,605.58046300,1
0018,605.98147701,1
0024,605.98156614,1
000B,606.08189296,1
0026,615.09985097,1
002F,615.80146259,1
0015,616.30258265,1
0013,616.80377980,1
0031,617.50533725,1
0006,618.00808182,1
001B,618.60950274,1
0029,619.11057468,1
001D,619.81225199,1
0030,620.21317084,1
002B,620.71458415,1
001E,621.11557246,1
002C,621.11566602,1
002D,621.11570826,1
0026,630.03310040,1
002F,630.73463942,1
0015,631.43611422,1
0013,631.93735233,1
0031,632.43847597,1
0006,633.14012886,1
001B,633.54112980,1
0029,634.24271258,1
001D,634.74385434,1
0030,635.34525349,1
002B,635.64611266,1
001E,636.14728620,1
0024,636.24762754,1
0022,636.24774568,1
0026,644.96515904,1
002F,645.76702229,1
0015,646.36837251,1
0013,646.96978058,1
0031,647.47087666,1
0006,648.07235420,1
001B,648.67383473,1
0029,649.17526983,1
001D,649.87695281,1
0030,650.27810643,1
002B,650.77990669,1
001E,651.28107156,1
002C,651.28116604,1
002D,651.38153573,1
0026,659.79788000,1
002F,660.69974993,1
0015,661.40143817,1
0013,661.90267906,1
0031,662.60434651,1
0006,663.10556473,1
001B,663.60681677,1
0029,664.30865827,1
001D,664.81012803,1
0030,665.31122909,1
002B,665.81257195,1
001E,666.41389772,1
002C,666.41398977,1
002D,666.41403199,1
0026,674.73058963,1
002F,675.63271263,1
001A,675.83332913,1
0015,676.33445826,1
0013,677.03607951,1
0031,677.53729169,1
0006,678.03844637,1
001B,678.63974658,1
0029,679.24111317,1
001D,679.94270091,1
0030,680.44383140,1
002B,680.94513272,1
001E,681.44634179,1
0024,681.54667908,1
000B,681.54677395,1
0026,689.66261952,1
002F,690.56450556,1
001A,690.96545922,1
0015,691.46671996,1
0013,691.96792502,1
0031,692.66963593,1
0006,693.17082381,1
001B,693.57181652,1
0029,694.27345628,1
001D,694.77469021,1
0030,695.47625458,1
002B,695.97818349,1
001E,696.37905952,1
0018,696.57963718,1
002C,696.57972870,1
002D,696.57976492,1
0026,704.59595289,1
001C,705.49796016,1
001A,705.99901084,1
0015,706.50013788,1
0013,707.00132859,1
0031,707.60267656,1
0006,708.10395393,1
001B,708.70535641,1
0029,709.20648771,1
001D,709.90832240,1
0030,710.40951795,1
002B,710.91090753,1
001E,711.31187680,1
0018,711.71310748,1
002C,711.71326576,1
002D,711.71331055,1
0026,719.53023171,1
001C,720.43243570,1
002F,720.63312240,1
001A,721.13430454,1
0015,721.63560415,1
0013,722.13684778,1
0031,722.63813119,1
0006,723.13938325,1
001B,723.64068725,1
0029,724.34225674,1
001D,724.84355650,1
0030,725.54508154,1
002B,725.84583971,1
001E,726.44714306,1
0018,726.74794710,1
002C,726.84833496,1
002D,726.84845531,1
0026,734.46323647,1
001C,735.36520365,1
002F,735.66633812,1
001A,736.16746275,1
0015,736.76887041,1
0013,737.27006588,1
0031,737.77131175,1
0006,738.07208670,1
001B,738.67340542,1
0029,739.27474873,1
001D,739.97628956,1
0030,740.47748444,1
002B,740.97875590,1
001E,741.27953058,1
0018,741.88096155,1
0024,741.88105323,1
002D,741.88109603,1
0026,749.39566359,1
001C,750.29772735,1
002F,750.79902440,1
001A,751.30012561,1
0015,751.80139691,1
0013,752.30250303,1
0031,752.70364387,1
0006,753.20482893,1
001B,753.60581682,1
0029,754.30730986,1
001D,754.90872487,1
0030,755.51000640,1
002B,755.91107745,1
001E,756.41216655,1
0018,756.91342600,1
0024,757.01374671,1
000B,757.01384580,1
0026,764.32804274,1
001C,765.12969139,1
002F,765.83122419,1
001A,766.43266733,1
0015,766.93390798,1
0013,767.23465856,1
0031,767.73580617,1
0006,768.13693852,1
001B,768.73835990,1
0029,769.23949270,1
001D,769.94110837,1
0030,770.44224695,1
002B,770.94345103,1
001E,771.54492146,1
0018,772.04618993,1
0024,772.04628687,1
000B,772.14657427,1
0026,779.26033151,1
001C,780.06218621,1
002F,780.76368990,1
001A,781.46520147,1
0015,781.86628060,1
0013,782.36747812,1
0031,782.66825957,1
0006,783.16938937,1
001B,783.67066445,1
0029,784.37222838,1
001D,784.87352790,1
0030,785.57506216,1
002B,786.07625835,1
001E,786.57740015,1
0018,787.17870912,1
0001,787.17886094,1
0022,787.17890540,1
0026,794.19243112,1
001C,794.99414798,1
002F,795.89596082,1
001A,796.39718399,1
0015,796.89844371,1
0013,797.29949165,1
0031,797.80075130,1
0006,798.10151703,1
001B,798.70291764,1
0029,799.30431165,1
001D,800.00585958,1
0030,800.50697890,1
002B,801.20868082,1
001E,801.71100189,1
0018,802.11202616,1
0001,802.31260169,1
0022,802.31268345,1
0026,809.12656776,1
001C,810.12867221,1
002F,810.83031197,1
001A,811.53180120,1
0015,811.83257044,1
0013,812.33362150,1
0031,812.73462909,1
0006,813.23583530,1
001B,813.63684428,1
0029,814.33841072,1
001D,814.93983051,1
0030,815.64150396,1
002B,816.14269228,1
001E,816.64392406,1
0018,816.94475010,1
0001,817.34569228,1
000C,817.44605419,1
0026,824.05877167,1
001C,825.06080361,1
002F,825.96278078,1
001A,826.46398358,1
0015,826.96511614,1
0013,827.26583124,1
0031,827.76701108,1
0006,828.16801914,1
001B,828.76928932,1
0029,829.27027274,1
001D,829.97180674,1
0030,830.47304426,1
002B,831.17454488,1
001E,831.57551628,1
0018,832.07664038,1
0001,832.47766321,1
0026,838.99005699,1
001C,839.99230204,1
002F,840.79403929,1
001A,841.49557322,1
0015,841.89662738,1
0013,842.39774442,1
0031,842.69850439,1
0006,843.19962069,1
001B,843.70084881,1
0029,844.40227552,1
001D,844.90343393,1
0030,845.60494813,1
002B,846.10607967,1
001E,846.60719410,1
0018,847.00816438,1
0001,847.61084187,1
0019,847.61098709,1
0026,853.92389136,1
001C,854.92606188,1
002F,855.72785165,1
001A,856.42947249,1
0015,856.93066264,1
0013,857.33166980,1
0031,857.83289397,1
0006,858.13366922,1
001B,858.83525296,1
0029,859.33644059,1
001D,860.03798888,1
0030,860.53917908,1
002B,861.24067614,1
001E,861.54144857,1
0018,862.14285246,1
0001,862.64408931,1
000D,862.74459472,1
0026,868.75683831,1
001C,869.85926049,1
002F,870.66101436,1
001A,871.36254130,1
0015,871.86374668,1
0013,872.36495415,1
0031,872.76599821,1
0006,873.26715224,1
001B,873.66815488,1
0029,874.36982716,1
001D,874.97123030,1
0030,875.67288323,1
002B,876.17417584,1
001E,876.67533462,1
0018,877.17657489,1
0001,877.77794323,1
0021,877.77803838,1
0026,883.68928941,1
001C,884.79165024,1
002F,885.59352118,1
001A,886.29515668,1
0015,886.99670415,1
0013,887.29741765,1
0031,887.79858190,1
0006,888.19961412,1
001B,888.80096144,1
0029,889.30214943,1
001D,890.00367636,1
0030,890.60506131,1
002B,891.20635349,1
001E,891.80785963,1
0018,892.30901579,1
0001,892.91048600,1
0026,898.62159327,1
001C,899.62377808,1
002F,900.52564066,1
001A,901.42757318,1
0015,901.92879373,1
0013,902.42995663,1
0031,902.73078209,1
0006,903.33213268,1
001B,903.73327234,1
0029,904.43478551,1
001D,904.93598622,1
0030,905.63762693,1
002B,906.13881954,1
001E,906.84044602,1
0018,907.34153781,1
002E,907.84275947,1
0001,907.94306089,1
0016,907.94316026,1
000A,908.04344590,1
0026,913.55384501,1
001C,914.55587668,1
002F,915.65819755,1
001A,916.35968356,1
0015,917.06135836,1
0013,917.36213882,1
0031,917.86337153,1
0006,918.16413985,1
001B,918.86582307,1
0029,919.36697412,1
001D,920.06864747,1
0030,920.56979769,1
002B,921.27137175,1
001E,921.77282368,1
0018,922.27395959,1
002E,922.77533393,1
0001,923.07610760,1
0014,923.07622823,1
000A,923.07627617,1
0026,928.48712762,1
001C,929.68965087,1
002F,930.59166816,1
001A,931.39334869,1
0015,931.89459418,1
0013,932.49593712,1
0031,932.79681651,1
0006,933.29797999,1
001B,933.79929661,1
0029,934.50134210,1
001D,935.00276294,1
0030,935.70434240,1
002B,936.20547678,1
001E,936.90720335,1
0018,937.20794875,1
002E,937.60913348,1
0001,938.11035106,1
0016,938.21072240,1
002D,938.21084564,1
0026,943.42110498,1
001C,944.62364073,1
002F,945.62581709,1
001A,946.32730048,1
0015,947.02893304,1
0013,947.32966143,1
0031,947.93106102,1
0006,948.23183021,1
001B,948.83331307,1
0029,949.33448911,1
001D,950.03605708,1
0030,950.63739005,1
002B,951.23860342,1
001E,951.84011151,1
0018,952.34112818,1
002E,952.74222417,1
0001,953.24333858,1
000D,953.24343386,1
000E,953.34376744,1
0026,958.35375891,1
001C,959.55631990,1
002F,960.55842950,1
001A,961.46035017,1
0015,961.96142895,1
0013,962.46260559,1
0031,962.76343181,1
0006,963.36486781,1
001B,963.76603932,1
0029,964.46742169,1
001D,964.96864666,1
0030,965.67023338,1
002B,966.17139878,1
001E,966.87295559,1
0018,967.27396039,1
002E,967.87545277,1
0001,968.37665912,1
000D,968.37677842,1
0005,968.37682382,1
0026,973.28640408,1
001C,974.48902887,1
002F,975.49112612,1
001A,976.39305758,1
0015,977.09466257,1
0013,977.39540076,1
0031,977.89662350,1
0006,978.19738425,1
001B,978.89898647,1
0029,979.40010516,1
001D,980.10164879,1
0030,980.60273500,1
002B,981.30427032,1
001E,981.80552555,1
0018,982.30664435,1
002E,982.80796066,1
0016,983.30916806,1
0001,983.40947801,1
000D,983.50982224,1
0002,983.50997490,1
0026,988.21927327,1
001C,989.42182326,1
002F,990.42388960,1
001A,991.32588631,1
0015,991.92732393,1
0013,992.52867672,1
0031,992.82942497,1
0006,993.33059018,1
001B,993.83207986,1
0029,994.53364149,1
001D,995.03477192,1
0030,995.73649074,1
002B,996.23756141,1
001E,996.93918754,1
0018,997.23991914,1
002E,997.84143217,1
0016,998.24247168,1
0001,998.54321649,1
000D,998.54330822,1
000B,998.54334960,1
0026,1003.15244053,1
001C,1004.35504870,1
002F,1005.35723147,1
001A,1006.15910076,1
0015,1006.86066619,1
0013,1007.36176206,1
0031,1007.96319556,1
0006,1008.26393325,1
001B,1008.86540841,1
0029,1009.36652356,1
001D,1010.06819049,1
0030,1010.66956030,1
002B,1011.27085720,1
001E,1011.87249854,1
0018,1012.37364304,1
002E,1012.77479813,1
0016,1013.27600597,1
0001,1013.67700796,1
000D,1013.67710765,1
002A,1013.67714896,1
0026,1018.08588521,1
001C,1019.28835915,1
002F,1020.29059060,1
001A,1021.09242607,1
0015,1021.79415598,1
0013,1022.49559408,1
0031,1022.79639579,1
0006,1023.39772252,1
001B,1023.79875844,1
0029,1024.50017713,1
001D,1025.00140667,1
0030,1025.70299527,1
002B,1026.20411377,1
001E,1026.90570298,1
0018,1027.30663138,1
002E,1027.90806506,1
0016,1028.20877884,1
0001,1028.70994916,1
000D,1028.71005990,1
000F,1028.81039000,1
0026,1033.01894330,1
001C,1034.22181968,1
002F,1035.22409421,1
001A,1036.02594920,1
0015,1036.92789057,1
0013,1037.42911550,1
0031,1037.93028613,1
0006,1038.33136331,1
001B,1038.93276751,1
0029,1039.43393907,1
001D,1040.13553979,1
0030,1040.63678541,1
002B,1041.33829797,1
001E,1041.83963549,1
0018,1042.34083780,1
002E,1042.84204066,1
0016,1043.34313261,1
0001,1043.84429115,1
000D,1043.84438061,1
000C,1043.84442302,1
0026,1047.95262145,1
001C,1049.05494646,1
002F,1050.15730617,1
001A,1051.15943253,1
0015,1051.86103326,1
0013,1052.56252039,1
0031,1052.86328808,1
0006,1053.36440838,1
001B,1053.86584299,1
0029,1054.56740335,1
001D,1055.06851313,1
0030,1055.77006754,1
002B,1056.27118125,1
001E,1056.97279282,1
0018,1057.27354970,1
002E,1057.87494510,1
0016,1058.37611107,1
0001,1058.97740423,1
000D,1058.97749725,1
0022,1058.97753973,1
0026,1062.88531162,1
001C,1063.98767143,1
002F,1065.19040262,1
001A,1066.09248018,1
0015,1066.89419882,1
0013,1067.49568791,1
0031,1067.99698291,1
0006,1068.29777775,1
001B,1068.89915278,1
0029,1069.50064099,1
001D,1070.10195412,1
0030,1070.70327274,1
002B,1071.30466386,1
001E,1071.90804580,1
0018,1072.40919352,1
002E,1072.81037024,1
0016,1073.51196345,1
0001,1074.01315604,1
000D,1074.01325032,1
0019,1074.11359816,1
0026,1077.82099898,1
001C,1079.12373027,1
002F,1080.12589156,1
001A,1081.12794639,1
0015,1081.82959098,1
0013,1082.53115435,1
0031,1082.93214059,1
0006,1083.43353131,1
001B,1083.83469318,1
0029,1084.53631047,1
001D,1085.03744542,1
0030,1085.73902676,1
002B,1086.24014147,1
001E,1086.94169484,1
0018,1087.34260017,1
002E,1087.94403202,1
0016,1088.44510041,1
0001,1089.14665197,1
000D,1089.14674245,1
002A,1089.14678474,1
0026,1092.75387607,1
001C,1094.05648248,1
002F,1095.25892490,1
001A,1096.06074456,1
0015,1096.96263821,1
0013,1097.46375454,1
0031,1097.96494409,1
0006,1098.36596069,1
001B,1098.96734659,1
0029,1099.46851452,1
001D,1100.17006312,1
0030,1100.67120327,1
002B,1101.37276557,1
001E,1101.87406763,1
0018,1102.47535071,1
002E,1102.87641321,1
0016,1103.57796443,1
0001,1104.17930209,1
000D,1104.27960890,1
0017,1104.27970075,1
000F,1104.27974392,1
0026,1107.68670263,1
001C,1108.98971191,1
002F,1110.19229973,1
001A,1111.19432087,1
0015,1111.89587335,1
0013,1112.59744063,1
0031,1112.89818416,1
0006,1113.39929996,1
001B,1113.90059141,1
0029,1114.60215241,1
001D,1115.10324852,1
0030,1115.80484625,1
002B,1116.30600159,1
001E,1117.00762524,1
0018,1117.30840424,1
002E,1117.90984196,1
0016,1118.61142892,1
0001,1119.11263426,1
000D,1119.31320272,1
0017,1119.31329381,1
001F,1119.41364802,1
0026,1122.51978492,1
001C,1123.92277783,1
002F,1125.12554669,1
001A,1126.12777727,1
0015,1126.92951701,1
0013,1127.53086380,1
0031,1128.03206689,1
0006,1128.33278390,1
001B,1128.93419269,1
0029,1129.53558339,1
001D,1130.23720948,1
0030,1130.73846135,1
002B,1131.44003445,1
001E,1131.94139747,1
0018,1132.44258358,1
002E,1133.04401773,1
0016,1133.54516708,1
0001,1134.04630740,1
000D,1134.44724936,1
0017,1134.44732797,1
0027,1134.44736879,1
0026,1137.45320416,1
001C,1138.85614789,1
002F,1140.05880584,1
001A,1141.06091120,1
0015,1141.86273232,1
0013,1142.56434305,1
0031,1142.96532323,1
0006,1143.46647366,1
001B,1143.86751602,1
0029,1144.56897040,1
001D,1145.07007653,1
0030,1145.77158672,1
002B,1146.27269572,1
001E,1146.97424302,1
0018,1147.57564281,1
002E,1147.97665083,1
0016,1148.67822118,1
0001,1148.97901137,1
000D,1149.48026708,1
0017,1149.58065105,1
0026,1152.38601964,1
001C,1153.78900126,1
002F,1154.89141635,1
001A,1155.99384128,1
0015,1156.79564425,1
0013,1157.49728155,1
0031,1157.99860275,1
0006,1158.39966184,1
001B,1159.00113819,1
0029,1159.50227145,1
001D,1160.20388819,1
0030,1160.70513834,1
002B,1161.40664601,1
001E,1161.90873499,1
0018,1162.51019026,1
002E,1163.01144245,1
0016,1163.61285448,1
0001,1164.11405463,1
000D,1164.61523297,1
0017,1164.61535498,1
0011,1164.71571245,1
0026,1167.32083092,1
001C,1168.72395326,1
002F,1169.82661403,1
001A,1170.92901038,1
0015,1171.73065997,1
0013,1172.43216294,1
0031,1172.93348388,1
0006,1173.43466263,1
001B,1173.93595528,1
0029,1174.63756330,1
001D,1175.13872510,1
0030,1175.84041973,1
002B,1176.34154901,1
001E,1177.04317538,1
0018,1177.54434907,1
002E,1177.94532288,1
0016,1178.64697303,1
0001,1179.14809713,1
000D,1179.74954840,1
0017,1179.74963807,1
0011,1179.74968069,1
0026,1182.25447934,1
001C,1183.65739646,1
002F,1184.75978036,1
001A,1185.76198867,1
0015,1186.66386345,1
0013,1187.36548701,1
0031,1188.06708755,1
0006,1188.36783440,1
001B,1188.96922625,1
0029,1189.57061454,1
001D,1190.27227584,1
0030,1190.77360799,1
002B,1191.47513849,1
001E,1191.97643953,1
0018,1192.47755781,1
002E,1193.07890175,1
0016,1193.58011755,1
0001,1194.28179463,1
000D,1194.78305967,1
0017,1194.88343014,1
0026,1197.18778245,1
001C,1198.49061313,1
002F,1199.69307092,1
001A,1200.69511345,1
0015,1201.59697575,1
0013,1202.39861302,1
0031,1202.99994294,1
0006,1203.50106772,1
001B,1203.90212411,1
0029,1204.60358589,1
001D,1205.10475137,1
0030,1205.80632839,1
002B,1206.30749568,1
001E,1207.00916293,1
0018,1207.61081574,1
002E,1208.01185205,1
0016,1208.71353557,1
0001,1209.21470030,1
000D,1209.91642450,1
0017,1209.91655511,1
0011,1210.01696434,1
0026,1212.12117557,1
001C,1213.42395415,1
002F,1214.62670491,1
001A,1215.62881890,1
0015,1216.73124653,1
0013,1217.33265719,1
0031,1218.03428047,1
0006,1218.43533523,1
001B,1219.03676253,1
0029,1219.53790471,1
001D,1220.23949754,1
0030,1220.74079049,1
002B,1221.44234231,1
001E,1221.94363272,1
0018,1222.54517693,1
002E,1223.04632590,1
0016,1223.64768052,1
0001,1224.24899192,1
000D,1224.95065452,1
0017,1225.05096708,1
0026,1227.05486136,1
001C,1228.35772533,1
002F,1229.56033737,1
001A,1230.76276492,1
0015,1231.56446745,1
0013,1232.46635119,1
0031,1232.96770451,1
0006,1233.46883688,1
001B,1233.97011148,1
0029,1234.67163005,1
001D,1235.17278026,1
0030,1235.87442743,1
002B,1236.37553016,1
001E,1237.07716666,1
0018,1237.57825066,1
002E,1237.97918105,1
0016,1238.68069383,1
0001,1239.38222959,1
000D,1239.88348022,1
0017,1240.18427403,1
0026,1241.98793942,1
001C,1243.29072644,1
002F,1244.69395337,1
001A,1245.69613675,1
0015,1246.69829379,1
0013,1247.39980884,1
0031,1248.10132154,1
0006,1248.40204590,1
001B,1249.00347791,1
0029,1249.60489229,1
001D,1250.30646187,1
0030,1250.80881192,1
002B,1251.51041949,1
001E,1252.01180797,1
0018,1252.51302066,1
002E,1253.11443355,1
0016,1253.81605527,1
0001,1254.31729718,1
000D,1254.81853915,1
0017,1255.21948290,1
0022,1255.21957683,1
0026,1256.92312214,1
001C,1258.42635150,1
002F,1259.62901788,1
001A,1260.73139922,1
0015,1261.63338970,1
0013,1262.43513323,1
0031,1263.03661844,1
0006,1263.53782634,1
001B,1263.93882365,1
0029,1264.64030511,1
001D,1265.14151487,1
0030,1265.84313947,1
002B,1266.34433731,1
001E,1267.04598668,1
0018,1267.64733569,1
002E,1268.24887472,1
0016,1268.75018491,1
0001,1269.35156294,1
000D,1269.75258591,1
0017,1270.35388496,1
000C,1270.35398052,1
0026,1271.85702600,1
001C,1273.35996726,1
002F,1274.66278385,1
001A,1275.66519180,1
0015,1276.76748328,1
0013,1277.36884346,1
0031,1278.07041358,1
0006,1278.47142931,1
001B,1279.07283477,1
0029,1279.57395275,1
001D,1280.27544142,1
0030,1280.77671174,1
002B,1281.47827582,1
001E,1281.97950856,1
0018,1282.68106595,1
002E,1283.18212594,1
0016,1283.78336108,1
0001,1284.28448609,1
000D,1284.88604191,1
0017,1285.38716655,1
000C,1285.48755407,1
0026,1286.89044658,1
001C,1288.29338307,1
002F,1289.59599065,1
001A,1290.79840973,1
0015,1291.60011928,1
0013,1292.50201941,1
0031,1293.00319393,1
0006,1293.50446058,1
001B,1294.00571836,1
0029,1294.70727631,1
001D,1295.20846667,1
0030,1295.91005393,1
002B,1296.41120138,1
001E,1297.11289038,1
0018,1297.61405625,1
002E,1298.21539808,1
0016,1298.71670977,1
0001,1299.41823927,1
000D,1299.91949479,1
0017,1300.52080229,1
000C,1300.52088908,1
0026,1301.82353895,1
001C,1303.32649467,1
002F,1304.52900048,1
001A,1305.73156615,1
0015,1306.73359002,1
0013,1307.43508952,1
0031,1308.13670784,1
0006,1308.43741025,1
001B,1309.03879641,1
0029,1309.64023842,1
001D,1310.34181296,1
0030,1310.84296384,1
002B,1311.54448856,1
001E,1312.04563673,1
0018,1312.74719270,1
002E,1313.14818068,1
0016,1313.84974335,1
0001,1314.35089957,1
000D,1315.05248891,1
0017,1315.65392742,1
000C,1315.65402296,1
0026,1316.95664962,1
001C,1318.25925949,1
002F,1319.66216982,1
001A,1320.66429725,1
0015,1321.66638076,1
0013,1322.56829056,1
0031,1323.06945644,1
0006,1323.57056468,1
001B,1323.97151634,1
0029,1324.67301037,1
001D,1325.27447827,1
0030,1325.97604786,1
002B,1326.47719599,1
001E,1327.07857477,1
0018,1327.68000287,1
002E,1328.28138716,1
0016,1328.78266076,1
0001,1329.48419318,1
000D,1329.98553626,1
0017,1330.68698362,1
0019,1330.68707934,1
0026,1332.08994977,1
001C,1333.39263585,1
002F,1334.59519924,1
001A,1335.69748025,1
0015,1336.59935667,1
0013,1337.40102674,1
0031,1338.10273122,1
0006,1338.50373064,1
001B,1339.10517899,1
0029,1339.60640323,1
001D,1340.30796570,1
0030,1340.80918153,1
002B,1341.51061482,1
001E,1342.01186706,1
0018,1342.71356599,1
002E,1343.21473884,1
0016,1343.81626130,1
0001,1344.31737928,1
000D,1345.01900362,1
0017,1345.82071647,1
